Task85,2024-05-25,,3
Task86,2024-05-26,Task85,6
Task87,2024-05-27,,1
Task88,2024-05-28,Task87,5
Task89,2024-05-29,,7
Task90,2024-05-30,Task89,3
Task91,2024-05-31,,4
Task92,2024-06-01,Task91,2
Task93,2024-06-02,,1
Task94,2024-06-03,Task93,6
Task95,2024-06-04,,5
Task96,2024-06-05,Task95,8
Task97,2024-06-06,,2
Task98,2024-06-07,Task97,3
Task99,2024-06-08,,4
Task100,2024-06-09,Task99,7
Task101,2024-06-10,,5
Task102,2024-06-11,Task101,1
Task103,2024-06-12,,3
Task104,2024-06-13,Task103,2
Task105,2024-06-14,,6
Task106,2024-06-15,Task105,8
Task107,2024-06-16,,4
Task108,2024-06-17,Task107,5
Task109,2024-06-18,,1
Task110,2024-06-19,Task109,3
Task111,2024-06-20,,7
Task112,2024-06-21,Task111,2
Task113,2024-06-22,,4
Task114,2024-06-23,Task113,6
Task115,2024-06-24,,5
Task116,2024-06-25,Task115,8
Task117,2024-06-26,,2
Task118,2024-06-27,Task117,1
Task119,2024-06-28,,3
Task120,2024-06-29,Task119,4
Task121,2024-06-30,,5
Task122,2024-07-01,Task121,2
Task123,2024-07-02,,8
Task124,2024-07-03,Task123,3
Task125,2024-07-04,,6
Task126,2024-07-05,Task125,4
Task127,2024-07-06,,1
Task128,2024-07-07,Task127,5
Task129,2024-07-08,,2
Task130,2024-07-09,Task129,7
Task131,2024-07-10,,3
Task132,2024-07-11,Task131,1
Task133,2024-07-12,,5
Task134,2024-07-13,Task133,6
Task135,2024-07-14,,8
Task136,2024-07-15,Task135,2
Task137,2024-07-16,,3
Task138,2024-07-17,Task137,1
Task139,2024-07-18,,4
Task140,2024-07-19,Task139,5
Task141,2024-07-20,,8
Task142,2024-07-21,Task141,3
Task143,2024-07-22,,1
Task144,2024-07-23,Task143,6
Task145,2024-07-24,,5
Task146,2024-07-25,Task145,4
Task147,2024-07-26,,3
Task148,2024-07-27,Task147,7
Task149,2024-07-28,,2
Task150,2024-07-29,Task149,1
Task151,2024-07-30,,8
Task152,2024-07-31,Task151,5
Task153,2024-08-01,,4
Task154,2024-08-02,Task153,6
Task155,2024-08-03,,3
Task156,2024-08-04,Task155,2
Task157,2024-08-05,,1
Task158,2024-08-06,Task157,5
Task159,2024-08-07,,8
Task160,2024-08-08,Task159,4
Task161,2024-08-09,,6
Task162,2024-08-10,Task161,3
Task163,2024-08-11,,1
Task164,2024-08-12,Task163,7
Task165,2024-08-13,,5
Task166,2024-08-14,Task165,2
Task167,2024-08-15,,8
Task168,2024-08-16,Task167,1
Task169,2024-08-17,,4
Task170,2024-08-18,Task169,6
Task171,2024-08-19,,5
Task172,2024-08-20,Task171,2
Task173,2024-08-21,,3
Task174,2024-08-22,Task173,7
Task175,2024-08-23,,1
Task176,2024-08-24,Task175,5
Task177,2024-08-25,,4
Task178,2024-08-26,Task177,2
Task179,2024-08-27,,8
Task180,2024-08-28,Task179,3
Task181,2024-08-29,,1
Task182,2024-08-30,Task181,6
Task183,2024-08-31,,5
Task184,2024-09-01,Task183,4
Task185,2024-09-02,,3
Task186,2024-09-03,Task185,1
Task187,2024-09-04,,7
Task188,2024-09-05,Task187,2
Task189,2024-09-06,,6
Task190,2024-09-07,Task189,5
Task191,2024-09-08,,8
Task192,2024-09-09,Task191,4
Task193,2024-09-10,,2
Task194,2024-09-11,Task193,3
Task195,2024-09-12,,1
Task196,2024-09-13,Task195,5
Task197,2024-09-14,,6
Task198,2024-09-15,Task197,4
Task199,2024-09-16,,8
Task200,2024-09-17,Task199,2
Task201,2024-09-18,,3
Task202,2024-09-19,Task201,1
Task203,2024-09-20,,5
Task204,2024-09-21,Task203,4
Task205,2024-09-22,,6
Task206,2024-09-23,Task205,2
Task207,2024-09-24,,3
Task208,2024-09-25,Task207,1
Task209,2024-09-26,,5
Task210,2024-09-27,Task209,7
Task211,2024-09-28,,4
Task212,2024-09-29,Task211,3
Task213,2024-09-30,,8
Task214,2024-10-01,Task213,1
Task215,2024-10-02,,6
Task216,2024-10-03,Task215,5
Task217,2024-10-04,,3
Task218,2024-10-05,Task217,2
Task219,2024-10-06,,4
Task220,2024-10-07,Task219,6
Task221,2024-10-08,,8
Task222,2024-10-09,Task221,2
Task223,2024-10-10,,3
Task224,2024-10-11,Task223,1
Task225,2024-10-12,,5
Task226,2024-10-13,Task225,4
Task227,2024-10-14,,2
Task228,2024-10-15,Task227,6
Task229,2024-10-16,,3
Task230,2024-10-17,Task229,5
Task231,2024-10-18,,8
Task232,2024-10-19,Task231,1
Task233,2024-10-20,,4
Task234,2024-10-21,Task233,3
Task235,2024-10-22,,6
Task236,2024-10-23,Task235,5
Task237,2024-10-24,,2
Task238,2024-10-25,Task237,8
Task239,2024-10-26,,3
Task240,2024-10-27,Task239,1
Task241,2024-10-28,,5
Task242,2024-10-29,Task241,4
Task243,2024-10-30,,2
Task244,2024-10-31,Task243,6
Task245,2024-11-01,,3
Task246,2024-11-02,Task245,1
Task247,2024-11-03,,5
Task248,2024-11-04,Task247,8
Task249,2024-11-05,,4
Task250,2024-11-06,Task249,2
Task251,2024-11-07,,6
Task252,2024-11-08,Task251,3
Task253,2024-11-09,,1
Task254,2024-11-10,Task253,5
Task255,2024-11-11,,7
Task256,2024-11-12,Task255,2
Task257,2024-11-13,,4
Task258,2024-11-14,Task257,1
Task259,2024-11-15,,3
Task260,2024-11-16,Task259,6
Task261,2024-11-17,,5
Task262,2024-11-18,Task261,8
Task263,2024-11-19,,2
Task264,2024-11-20,Task263,4
Task265,2024-11-21,,3
Task266,2024-11-22,Task265,1
Task267,2024-11-23,,6
Task268,2024-11-24,Task267,5
Task269,2024-11-25,,2
Task270,2024-11-26,Task269,8
Task271,2024-11-27,,4
Task272,2024-11-28,Task271,3
Task273,2024-11-29,,7
Task274,2024-11-30,Task273,1
Task275,2024-12-01,,5
Task276,2024-12-02,Task275,4
Task277,2024-12-03,,2
Task278,2024-12-04,Task277,6
Task279,2024-12-05,,3
Task280,2024-12-06,Task279,8
Task281,2024-12-07,,1
Task282,2024-12-08,Task281,5
Task283,2024-12-09,,4
Task284,2024-12-10,Task283,6
Task285,2024-12-11,,3
Task286,2024-12-12,Task285,1
Task287,2024-12-13,,5
Task288,2024-12-14,Task287,8
Task289,2024-12-15,,4
Task290,2024-12-16,Task289,2
Task291,2024-12-17,,6
Task292,2024-12-18,Task291,3
Task293,2024-12-19,,1
Task294,2024-12-20,Task293,5
Task295,2024-12-21,,8
Task296,2024-12-22,Task295,4
Task297,2024-12-23,,6
Task298,2024-12-24,Task297,2
Task299,2024-12-25,,3
Task300,2024-12-26,Task299,1
Task301,2024-12-27,,5
Task302,2024-12-28,Task301,4
Task303,2024-12-29,,6
Task304,2024-12-30,Task303,2
Task305,2024-12-31,,3
Task306,2025-01-01,Task305,1
Task307,2025-01-02,,8
Task308,2025-01-03,Task307,4
Task309,2025-01-04,,6
Task310,2025-01-05,Task309,5
Task311,2025-01-06,,3
Task312,2025-01-07,Task311,1
Task313,2025-01-08,,2
Task314,2025-01-09,Task313,7
Task315,2025-01-10,,5
Task316,2025-01-11,Task315,4
Task317,2025-01-12,,8
Task318,2025-01-13,Task317,3
Task319,2025-01-14,,1
Task320,2025-01-15,Task319,6
Task321,2025-01-16,,5
Task322,2025-01-17,Task321,2
Task323,2025-01-18,,3
Task324,2025-01-19,Task323,1
Task325,2025-01-20,,7
Task326,2025-01-21,Task325,4
Task327,2025-01-22,,6
Task328,2025-01-23,Task327,8
Task329,2025-01-24,,2
Task330,2025-01-25,Task329,5
Task331,2025-01-26,,3
Task332,2025-01-27,Task331,1
Task333,2025-01-28,,6
Task334,2025-01-29,Task333,4
Task335,2025-01-30,,7
Task336,2025-01-31,Task335,2
Task337,2025-02-01,,5
Task338,2025-02-02,Task337,8
Task339,2025-02-03,,1
Task340,2025-02-04,Task339,6
Task341,2025-02-05,,4
Task342,2025-02-06,Task341,5
Task343,2025-02-07,,3
Task344,2025-02-08,Task343,1
Task345,2025-02-09,,8
Task346,2025-02-10,Task345,2
Task347,2025-02-11,,6
Task348,2025-02-12,Task347,5
Task349,2025-02-13,,3
Task350,2025-02-14,Task349,1
Task351,2025-02-15,,8
Task352,2025-02-16,Task351,4
Task353,2025-02-17,,2
Task354,2025-02-18,Task353,6
Task355,2025-02-19,,3
Task356,2025-02-20,Task355,1
Task357,2025-02-21,,5
Task358,2025-02-22,Task357,7
Task359,2025-02-23,,4
Task360,2025-02-24,Task359,2
Task361,2025-02-25,,8
Task362,2025-02-26,Task361,3
Task363,2025-02-27,,1
Task364,2025-02-28,Task363,5
Task365,2025-03-01,,2
Task366,2025-03-02,Task365,6
Task367,2025-03-03,,8
Task368,2025-03-04,Task367,4
Task369,2025-03-05,,3
Task370,2025-03-06,Task369,1
Task371,2025-03-07,,6
Task372,2025-03-08,Task371,5
Task373,2025-03-09,,2
Task374,2025-03-10,Task373,8
Task375,2025-03-11,,1
Task376,2025-03-12,Task375,6
Task377,2025-03-13,,4
Task378,2025-03-14,Task377,5
Task379,2025-03-15,,2
Task380,2025-03-16,Task379,7
Task381,2025-03-17,,1
Task382,2025-03-18,Task381,5
Task383,2025-03-19,,4
Task384,2025-03-20,Task383,3
Task385,2025-03-21,,8
Task386,2025-03-22,Task385,1
Task387,2025-03-23,,6
Task388,2025-03-24,Task387,5
Task389,2025-03-25,,2
Task390,2025-03-26,Task389,8
Task391,2025-03-27,,4
Task392,2025-03-28,Task391,3
Task393,2025-03-29,,1
Task394,2025-03-30,Task393,5
Task395,2025-03-31,,2
Task396,2025-04-01,Task395,7
Task397,2025-04-02,,6
Task398,2025-04-03,Task397,4
Task399,2025-04-04,,5
Task400,2025-04-05,Task399,1
Task401,2025-04-06,,3
Task402,2025-04-07,Task401,5
Task403,2025-04-08,,2
Task404,2025-04-09,Task403,8
Task405,2025-04-10,,6
Task406,2025-04-11,Task405,1
Task407,2025-04-12,,5
Task408,2025-04-13,Task407,4
Task409,2025-04-14,,3
Task410,2025-04-15,Task409,1
Task411,2025-04-16,,8
Task412,2025-04-17,Task411,4
Task413,2025-04-18,,6
Task414,2025-04-19,Task413,2
Task415,2025-04-20,,5
Task416,2025-04-21,Task415,3
Task417,2025-04-22,,7
Task418,2025-04-23,Task417,1
Task419,2025-04-24,,8
Task420,2025-04-25,Task419,5
Task421,2025-04-26,,4
Task422,2025-04-27,Task421,6
Task423,2025-04-28,,3
Task424,2025-04-29,Task423,1
Task425,2025-04-30,,2
Task426,2025-05-01,Task425,8
Task427,2025-05-02,,5
Task428,2025-05-03,Task427,4
Task429,2025-05-04,,1
Task430,2025-05-05,Task429,6
Task431,2025-05-06,,3
Task432,2025-05-07,Task431,2
Task433,2025-05-08,,7
Task434,2025-05-09,Task433,1
Task435,2025-05-10,,8
Task436,2025-05-11,Task435,5
Task437,2025-05-12,,4
Task438,2025-05-13,Task437,2
Task439,2025-05-14,,6
Task440,2025-05-15,Task439,3
Task441,2025-05-16,,1
Task442,2025-05-17,Task441,5
Task443,2025-05-18,,4
Task444,2025-05-19,Task443,3
Task445,2025-05-20,,8
Task446,2025-05-21,Task445,1
Task447,2025-05-22,,6
Task448,2025-05-23,Task447,4
Task449,2025-05-24,,3
Task450,2025-05-25,Task449,2
Task451,2025-05-26,,7
Task452,2025-05-27,Task451,1
Task453,2025-05-28,,5
Task454,2025-05-29,Task453,4
Task455,2025-05-30,,6
Task456,2025-05-31,Task455,2
Task457,2025-06-01,,3
Task458,2025-06-02,Task457,8
Task459,2025-06-03,,1
Task460,2025-06-04,Task459,6
Task461,2025-06-05,,5
Task462,2025-06-06,Task461,4
Task463,2025-06-07,,3
Task464,2025-06-08,Task463,2
Task465,2025-06-09,,6
Task466,2025-06-10,Task465,5
Task467,2025-06-11,,2
Task468,2025-06-12,Task467,8
Task469,2025-06-13,,4
Task470,2025-06-14,Task469,3
Task471,2025-06-15,,1
Task472,2025-06-16,Task471,5
Task473,2025-06-17,,2
Task474,2025-06-18,Task473,6
Task475,2025-06-19,,3
Task476,2025-06-20,Task475,1
Task477,2025-06-21,,8
Task478,2025-06-22,Task477,4
Task479,2025-06-23,,5
Task480,2025-06-24,Task479,2
Task481,2025-06-25,,3
Task482,2025-06-26,Task481,7
Task483,2025-06-27,,4
Task484,2025-06-28,Task483,2
Task485,2025-06-29,,1
Task486,2025-06-30,Task485,8
Task487,2025-07-01,,5
Task488,2025-07-02,Task487,3
Task489,2025-07-03,,4
Task490,2025-07-04,Task489,6
Task491,2025-07-05,,2
Task492,2025-07-06,Task491,1
Task493,2025-07-07,,8
Task494,2025-07-08,Task493,5
Task495,2025-07-09,,4
Task496,2025-07-10,Task495,3
Task497,2025-07-11,,1
Task498,2025-07-12,Task497,8
Task499,2025-07-13,,5
Task500,2025-07-14,Task499,4
Task501,2025-07-15,,2
Task502,2025-07-16,Task501,1
Task503,2025-07-17,,3
Task504,2025-07-18,Task503,5
Task505,2025-07-19,,8
Task506,2025-07-20,Task505,4
Task507,2025-07-21,,2
Task508,2025-07-22,Task507,1
Task509,2025-07-23,,3
Task510,2025-07-24,Task509,5
Task511,2025-07-25,,4
Task512,2025-07-26,Task511,3
Task513,2025-07-27,,8
Task514,2025-07-28,Task513,1
Task515,2025-07-29,,2
Task516,2025-07-30,Task515,4
Task517,2025-07-31,,3
Task518,2025-08-01,Task517,1
Task519,2025-08-02,,6
Task520,2025-08-03,Task519,5
Task521,2025-08-04,,2
Task522,2025-08-05,Task521,8
Task523,2025-08-06,,4
Task524,2025-08-07,Task523,3
Task525,2025-08-08,,1
Task526,2025-08-09,Task525,5
Task527,2025-08-10,,7
Task528,2025-08-11,Task527,2
Task529,2025-08-12,,8
Task530,2025-08-13,Task529,6
Task531,2025-08-14,,4
Task532,2025-08-15,Task531,3
Task533,2025-08-16,,2
Task534,2025-08-17,Task533,1
Task535,2025-08-18,,7
Task536,2025-08-19,Task535,6
Task537,2025-08-20,,5
Task538,2025-08-21,Task537,4
Task539,2025-08-22,,3
Task540,2025-08-23,Task539,1
Task541,2025-08-24,,8
Task542,2025-08-25,Task541,4
Task543,2025-08-26,,2
Task544,2025-08-27,Task543,6
Task545,2025-08-28,,3
Task546,2025-08-29,Task545,1
Task547,2025-08-30,,5
Task548,2025-08-31,Task547,2
Task549,2025-09-01,,4
Task550,2025-09-02,Task549,6
Task551,2025-09-03,,3
Task552,2025-09-04,Task551,8
Task553,2025-09-05,,4
Task554,2025-09-06,Task553,2
Task555,2025-09-07,,6
Task556,2025-09-08,Task555,1
Task557,2025-09-09,,3
Task558,2025-09-10,Task557,5
Task559,2025-09-11,,4
Task560,2025-09-12,Task559,6
Task561,2025-09-13,,3
Task562,2025-09-14,Task561,1
Task563,2025-09-15,,5
Task564,2025-09-16,Task563,7
Task565,2025-09-17,,4
Task566,2025-09-18,Task565,6
Task567,2025-09-19,,3
Task568,2025-09-20,Task567,1
Task569,2025-09-21,,8
Task570,2025-09-22,Task569,2
Task571,2025-09-23,,5
Task572,2025-09-24,Task571,4
Task573,2025-09-25,,3
Task574,2025-09-26,Task573,1
Task575,2025-09-27,,8
Task576,2025-09-28,Task575,5
Task577,2025-09-29,,4
Task578,2025-09-30,Task577,2
Task579,2025-10-01,,3
Task580,2025-10-02,Task579,6
Task581,2025-10-03,,5
Task582,2025-10-04,Task581,4
Task583,2025-10-05,,3
Task584,2025-10-06,Task583,1
Task585,2025-10-07,,7
Task586,2025-10-08,Task585,6
Task587,2025-10-09,,5
Task588,2025-10-10,Task587,3
Task589,2025-10-11,,2
Task590,2025-10-12,Task589,1
Task591,2025-10-13,,6
Task592,2025-10-14,Task591,5
Task593,2025-10-15,,4
Task594,2025-10-16,Task593,3
Task595,2025-10-17,,2
Task596,2025-10-18,Task595,1
Task597,2025-10-19,,5
Task598,2025-10-20,Task597,6
Task599,2025-10-21,,4
Task600,2025-10-22,Task599,3
Task601,2025-10-23,,2
Task602,2025-10-24,Task601,1
Task603,2025-10-25,,8
Task604,2025-10-26,Task603,5
Task605,2025-10-27,,6
Task606,2025-10-28,Task605,4
Task607,2025-10-29,,3
Task608,2025-10-30,Task607,1
Task609,2025-10-31,,2
Task610,2025-11-01,Task609,6
Task611,2025-11-02,,8
Task612,2025-11-03,Task611,5
Task613,2025-11-04,,4
Task614,2025-11-05,Task613,3
Task615,2025-11-06,,2
Task616,2025-11-07,Task615,1
Task617,2025-11-08,,5
Task618,2025-11-09,Task617,8
Task619,2025-11-10,,6
Task620,2025-11-11,Task619,4
Task621,2025-11-12,,3
Task622,2025-11-13,Task621,2
Task623,2025-11-14,,1
Task624,2025-11-15,Task623,8
Task625,2025-11-16,,6
Task626,2025-11-17,Task625,4
Task627,2025-11-18,,3
Task628,2025-11-19,Task627,5
Task629,2025-11-20,,2
Task630,2025-11-21,Task629,1
Task631,2025-11-22,,8
Task632,2025-11-23,Task631,5
Task633,2025-11-24,,3
Task634,2025-11-25,Task633,1
Task635,2025-11-26,,6
Task636,2025-11-27,Task635,5
Task637,2025-11-28,,2
Task638,2025-11-29,Task637,1
Task639,2025-11-30,,3
Task640,2025-12-01,Task639,4
Task641,2025-12-02,,8
Task642,2025-12-03,Task641,5
Task643,2025-12-04,,4
Task644,2025-12-05,Task643,3
Task645,2025-12-06,,2
Task646,2025-12-07,Task645,1
Task647,2025-12-08,,6
Task648,2025-12-09,Task647,5
Task649,2025-12-10,,4
Task650,2025-12-11,Task649,3
Task651,2025-12-12,,2
Task652,2025-12-13,Task651,1
Task653,2025-12-14,,6
Task654,2025-12-15,Task653,5
Task655,2025-12-16,,4
Task656,2025-12-17,Task655,3
Task657,2025-12-18,,2
Task658,2025-12-19,Task657,1
Task659,2025-12-20,,8
Task660,2025-12-21,Task659,6
Task661,2025-12-22,,5
Task662,2025-12-23,Task661,4
Task663,2025-12-24,,3
Task664,2025-12-25,Task663,1
Task665,2025-12-26,,2
Task666,2025-12-27,Task665,8
Task667,2025-12-28,,4
Task668,2025-12-29,Task667,3
Task669,2025-12-30,,6
Task670,2025-12-31,Task669,2
Task671,2026-01-01,,5
Task672,2026-01-02,Task671,3
Task673,2026-01-03,,4
Task674,2026-01-04,Task673,2
Task675,2026-01-05,,8
Task676,2026-01-06,Task675,1
Task677,2026-01-07,,6
Task678,2026-01-08,Task677,5
Task679,2026-01-09,,3
Task680,2026-01-10,Task679,7
Task681,2026-01-11,,4
Task682,2026-01-12,Task681,2
Task683,2026-01-13,,1
Task684,2026-01-14,Task683,8
Task685,2026-01-15,,5
Task686,2026-01-16,Task685,3
Task687,2026-01-17,,4
Task688,2026-01-18,Task687,2
Task689,2026-01-19,,7
Task690,2026-01-20,Task689,6
Task691,2026-01-21,,1
Task692,2026-01-22,Task691,5
Task693,2026-01-23,,8
Task694,2026-01-24,Task693,4
Task695,2026-01-25,,2
Task696,2026-01-26,Task695,3
Task697,2026-01-27,,6
Task698,2026-01-28,Task697,1
Task699,2026-01-29,,5
Task700,2026-01-30,Task699,2
Task701,2026-01-31,,4
Task702,2026-02-01,Task701,3
Task703,2026-02-02,,8
Task704,2026-02-03,Task703,5
Task705,2026-02-04,,1
Task706,2026-02-05,Task705,6
Task707,2026-02-06,,2
Task708,2026-02-07,Task707,4
Task709,2026-02-08,,3
Task710,2026-02-09,Task709,1
Task711,2026-02-10,,7
Task712,2026-02-11,Task711,5
Task713,2026-02-12,,4
Task714,2026-02-13,Task713,2
Task715,2026-02-14,,6
Task716,2026-02-15,Task715,3
Task717,2026-02-16,,1
Task718,2026-02-17,Task717,8
Task719,2026-02-18,,5
Task720,2026-02-19,Task719,2
Task721,2026-02-20,,4
Task722,2026-02-21,Task721,3
Task723,2026-02-22,,6
Task724,2026-02-23,Task723,1
Task725,2026-02-24,,5
Task726,2026-02-25,Task725,8
Task727,2026-02-26,,2
Task728,2026-02-27,Task727,4
Task729,2026-02-28,,3
Task730,2026-03-01,Task729,1
Task731,2026-03-02,,6
Task732,2026-03-03,Task731,5
Task733,2026-03-04,,4
Task734,2026-03-05,Task733,2
Task735,2026-03-06,,8
Task736,2026-03-07,Task735,3
Task737,2026-03-08,,5
Task738,2026-03-09,Task737,1
Task739,2026-03-10,,6
Task740,2026-03-11,Task739,4
Task741,2026-03-12,,2
Task742,2026-03-13,Task741,1
Task743,2026-03-14,,7
Task744,2026-03-15,Task743,5
Task745,2026-03-16,,3
Task746,2026-03-17,Task745,4
Task747,2026-03-18,,1
Task748,2026-03-19,Task747,8
Task749,2026-03-20,,5
Task750,2026-03-21,Task749,3
Task751,2026-03-22,,2
Task752,2026-03-23,Task751,6
Task753,2026-03-24,,1
Task754,2026-03-25,Task753,5
Task755,2026-03-26,,4
Task756,2026-03-27,Task755,3
Task757,2026-03-28,,2
Task758,2026-03-29,Task757,8
Task759,2026-03-30,,6
Task760,2026-03-31,Task759,5
Task761,2026-04-01,,4
Task762,2026-04-02,Task761,1
Task763,2026-04-03,,2
Task764,2026-04-04,Task763,7
Task765,2026-04-05,,3
Task766,2026-04-06,Task765,6
Task767,2026-04-07,,1
Task768,2026-04-08,Task767,5
Task769,2026-04-09,,8
Task770,2026-04-10,Task769,2
Task771,2026-04-11,,4
Task772,2026-04-12,Task771,3
Task773,2026-04-13,,1
Task774,2026-04-14,Task773,8
Task775,2026-04-15,,5
Task776,2026-04-16,Task775,4
Task777,2026-04-17,,3
Task778,2026-04-18,Task777,1
Task779,2026-04-19,,6
Task780,2026-04-20,Task779,5
Task781,2026-04-21,,2
Task782,2026-04-22,Task781,1
Task783,2026-04-23,,7
Task784,2026-04-24,Task783,3
Task785,2026-04-25,,4
Task786,2026-04-26,Task785,6
Task787,2026-04-27,,2
Task788,2026-04-28,Task787,5
Task789,2026-04-29,,3
Task790,2026-04-30,Task789,1
Task791,2026-05-01,,4
Task792,2026-05-02,Task791,6
Task793,2026-05-03,,1
Task794,2026-05-04,Task793,5
Task795,2026-05-05,,3
Task796,2026-05-06,Task795,2
Task797,2026-05-07,,6
Task798,2026-05-08,Task797,1
Task799,2026-05-09,,5
Task800,2026-05-10,Task799,4
Task801,2026-05-11,,8
Task802,2026-05-12,Task801,3
Task803,2026-05-13,,5
Task804,2026-05-14,Task803,1
Task805,2026-05-15,,2
Task806,2026-05-16,Task805,4
Task807,2026-05-17,,7
Task808,2026-05-18,Task807,3
Task809,2026-05-19,,5
Task810,2026-05-20,Task809,2
Task811,2026-05-21,,1
Task812,2026-05-22,Task811,6
Task813,2026-05-23,,8
Task814,2026-05-24,Task813,5
Task815,2026-05-25,,4
Task816,2026-05-26,Task815,2
Task817,2026-05-27,,1
Task818,2026-05-28,Task817,3
Task819,2026-05-29,,6
Task820,2026-05-30,Task819,4
Task821,2026-05-31,,2
Task822,2026-06-01,Task821,1
Task823,2026-06-02,,5
Task824,2026-06-03,Task823,8
Task825,2026-06-04,,3
Task826,2026-06-05,Task825,7
Task827,2026-06-06,,2
Task828,2026-06-07,Task827,4
Task829,2026-06-08,,1
Task830,2026-06-09,Task829,5
Task831,2026-06-10,,8
Task832,2026-06-11,Task831,3
Task833,2026-06-12,,4
Task834,2026-06-13,Task833,2
Task835,2026-06-14,,6
Task836,2026-06-15,Task835,1
Task837,2026-06-16,,3
Task838,2026-06-17,Task837,5
Task839,2026-06-18,,2
Task840,2026-06-19,Task839,6
Task841,2026-06-20,,4
Task842,2026-06-21,Task841,1
Task843,2026-06-22,,8
Task844,2026-06-23,Task843,5
Task845,2026-06-24,,3
Task846,2026-06-25,Task845,7
Task847,2026-06-26,,2
Task848,2026-06-27,Task847,4
Task849,2026-06-28,,1
Task850,2026-06-29,Task849,5
Task851,2026-06-30,,6
Task852,2026-07-01,Task851,2
Task853,2026-07-02,,8
Task854,2026-07-03,Task853,3
Task855,2026-07-04,,5
Task856,2026-07-05,Task855,1
Task857,2026-07-06,,4
Task858,2026-07-07,Task857,6
Task859,2026-07-08,,2
Task860,2026-07-09,Task859,7
Task861,2026-07-10,,5
Task862,2026-07-11,Task861,3
Task863,2026-07-12,,1
Task864,2026-07-13,Task863,6
Task865,2026-07-14,,4
Task866,2026-07-15,Task865,2
Task867,2026-07-16,,5
Task868,2026-07-17,Task867,1
Task869,2026-07-18,,3
Task870,2026-07-19,Task869,4
Task871,2026-07-20,,2
Task872,2026-07-21,Task871,8
Task873,2026-07-22,,5
Task874,2026-07-23,Task873,4
Task875,2026-07-24,,6
Task876,2026-07-25,Task875,3
Task877,2026-07-26,,1
Task878,2026-07-27,Task877,2
Task879,2026-07-28,,4
Task880,2026-07-29,Task879,5
Task881,2026-07-30,,3
Task882,2026-07-31,Task881,1
Task883,2026-08-01,,8
Task884,2026-08-02,Task883,2
Task885,2026-08-03,,4
Task886,2026-08-04,Task885,6
Task887,2026-08-05,,1
Task888,2026-08-06,Task887,5
Task889,2026-08-07,,3
Task890,2026-08-08,Task889,2
Task891,2026-08-09,,6
Task892,2026-08-10,Task891,1
Task893,2026-08-11,,4
Task894,2026-08-12,Task893,5
Task895,2026-08-13,,3
Task896,2026-08-14,Task895,1
Task897,2026-08-15,,2
Task898,2026-08-16,Task897,8
Task899,2026-08-17,,5
Task900,2026-08-18,Task899,4
Task901,2026-08-19,,2
Task902,2026-08-20,Task901,1
